,Raw_Margin,Raw_Margin,Clean_Margin,Clean_Margin,Delta_Margin,Delta_Margin
,count,mean,count,mean,count,mean
Outcome_Transition,,,,,,
Correct_to_Correct,1022,1.5197211796975532,1022,1.418277386718096,1022,-0.10144379297945715
Correct_to_Incorrect,147,0.30406794335604426,147,-0.2255264987700245,147,-0.5295944421260688
Incorrect_to_Correct,152,-0.2872367400283876,152,0.25517286106600967,152,0.5424096010943973
Incorrect_to_Incorrect,1047,-1.3345120909722539,1047,-1.1642138367445842,1047,0.17029825422766956
