Subject,Channel,Window_Start_s,Window_End_s,Window_Center_s,Raw_Four_Class_D,Clean_Four_Class_D,Delta_Four_Class_D,Raw_Hand_vs_NonHand_D,Clean_Hand_vs_NonHand_D,Delta_Hand_vs_NonHand_D,Raw_Left_vs_Right_D,Clean_Left_vs_Right_D,Delta_Left_vs_Right_D,Raw_Left_vs_Others_D,Clean_Left_vs_Others_D,Delta_Left_vs_Others_D,Raw_Right_vs_Others_D,Clean_Right_vs_Others_D,Delta_Right_vs_Others_D,Delta_Accuracy,Delta_F1
A08,C3,1.3,1.8,1.55,0.0085004655541937,0.004021385171838,-0.0044790803823557,0.0072763987241104,0.0022202718878814,-0.0050561268362289,0.002133552349631,0.0031146138079323,0.0009810614583012,0.0004677188760368,1.576387999731799e-05,-0.0004519549960395,0.0059036280699772,0.0033998921205309,-0.0025037359494463,0.0,-0.0021923887083538
A08,C3,1.4,1.9,1.65,0.0118499699662807,0.0131739153258688,0.001323945359588,0.0073308380570736,0.0031685059004245,-0.0041623321566491,0.0065183892579351,0.014887569772158,0.0083691805142228,1.0022000799263675e-05,0.0011976088710212,0.0011875868702219,0.0104121512044916,0.0099085298923513,-0.0005036213121403,0.0,-0.0021923887083538
A08,C3,1.5,2.0,1.75,0.0071565339617153,0.0161022269717004,0.0089456930099851,0.0001612022794624,5.466353056379909e-05,-0.0001065387488986,0.0128223551748791,0.0254650459519532,0.0126426907770741,0.0036177764057724,0.0073230229566042,0.0037052465508318,0.0055183170010493,0.0087128467846069,0.0031945297835575,0.0,-0.0021923887083538
A08,C3,1.6,2.1,1.85,0.0017448463502233,0.0074176708900689,0.0056728245398456,0.001359083247103,2.0439444931110332e-05,-0.0013386438021719,0.0007790878812112,0.0092704837030109,0.0084913958217997,0.0013319313301961,0.0029866103849318,0.0016546790547356,4.067658049525409e-05,0.0023881588544136,0.0023474822739183,0.0,-0.0021923887083538
A08,C3,1.7000000000000002,2.2,1.95,0.0008673517537735,0.0096835013490086,0.008816149595235,1.6863318630228936e-05,0.0038514672873167,0.0038346039686865,0.0003379205480581,0.0098595697695039,0.0095216492214458,6.953592775095126e-05,0.0005478843804461,0.0004783484526952,0.0001687943618458,0.0090296662064927,0.0088608718446468,0.0,-0.0021923887083538
A08,C3,1.8,2.3,2.05,0.0082998024400205,0.0177099328017111,0.0094101303616906,0.0022475989792697,0.0053364673948302,0.0030888684155604,0.0089432549878569,0.0170691570161954,0.0081259020283385,0.0011391698028138,0.0017056380928289,0.0005664682900151,0.0078057193344096,0.0158401043955403,0.0080343850611307,0.0,-0.0021923887083538
A08,C3,1.9,2.4000000000000004,2.1500000000000004,0.0143618923640761,0.0106501071541355,-0.0037117852099405,0.010506562223841,0.0068078801623592,-0.0036986820614818,0.0053779667505822,0.0055242033038381,0.0001462365532559,9.381740474617794e-05,3.5773110905060702e-06,-9.024009365567188e-05,0.0118019366868464,0.00943952444553,-0.0023624122413164,0.0,-0.0021923887083538
A08,C3,2.0,2.5,2.25,0.0121685961865154,0.000300266717084,-0.0118683294694313,0.0002379364295124,7.742772237633518e-05,-0.0001605087071361,0.0001193573018166,0.0004982427131337,0.0003788854113171,0.0002041808982916,0.0002939295045059,8.974860621432213e-05,1.3258668850538208e-05,4.656615057199609e-05,3.330748172145788e-05,0.0,-0.0021923887083538
A08,C3,2.1,2.6,2.35,0.0226096213417917,0.00075949502194,-0.0218501263198517,0.0017059369553284,0.0003956539257085,-0.0013102830296199,0.0010724340553,0.0005921498803897,-0.0004802841749102,6.019202020843105e-05,9.471273319133874e-06,-5.072074688929717e-05,0.0015953417704419,0.0006754657414885,-0.0009198760289534,0.0,-0.0021923887083538
A08,C3,2.2,2.7,2.45,0.0127715434581979,0.0137008327869119,0.0009292893287139,0.0027021179894947,0.0121277533561342,0.0094256353666395,0.0010544660104648,0.0001125112546386,-0.0009419547558262,0.0024589465828474,0.0049678873701007,0.0025089407872532,0.0001173581162403,0.0032170837914451,0.0030997256752047,0.0,-0.0021923887083538
A08,C3,2.3000000000000003,2.8000000000000003,2.5500000000000003,0.0055365838310195,0.0123368706506796,0.0068002868196601,0.0045876619920638,0.0012117348643007,-0.003375927127763,0.0010697606536337,0.0023274874400763,0.0012577267864425,0.003382981877463,0.0024232499483395,-0.0009597319291235,0.0004181812845186,7.323586572715274e-05,-0.0003449454187914,0.0,-0.0021923887083538
A08,C3,2.4000000000000004,2.9000000000000004,2.6500000000000004,0.0002511434561372,0.0076855702472319,0.0074344267910946,9.830423532916489e-05,0.0018921634865779,0.0017938592512487,0.0001874417185589,0.0022867260685528,0.0020992843499939,0.0001883673381142,1.235046970081977e-06,-0.0001871322911441,4.636007250549016e-06,0.0026300335665059,0.0026253975592554,0.0,-0.0021923887083538
A08,C3,2.5,3.0,2.75,0.0048179269189921,0.0032327169523803,-0.0015852099666118,1.471070251127932e-06,0.002517173448914,0.0025157023786629,0.007016551604967,0.0005255044530557,-0.0064910471519113,0.0023890567171074,0.0017193316932789,-0.0006697250238284,0.0024793496123775,0.0002813043686371,-0.0021980452437404,0.0,-0.0021923887083538
A08,C3,2.6,3.1,2.85,0.0090819383109803,0.0044615565337897,-0.0046203817771905,0.0003408283694854,0.0012881470871034,0.000947318717618,0.0104205648126673,0.0035309828645991,-0.0068895819480682,0.002505496011916,0.0029950932845945,0.0004895972726784,0.005035059927818,0.0001622698235615,-0.0048727901042564,0.0,-0.0021923887083538
A08,C3,2.7,3.2,2.95,0.0047825080668067,0.0168970960540025,0.0121145879871957,0.0004575665462831,0.0008944932782582,0.0004369267319751,0.0076616050151614,0.0029253067062498,-0.0047362983089115,0.0040994931758381,0.00018241622423,-0.0039170769516081,0.0014919174622471,0.0022944198241255,0.0008025023618784,0.0,-0.0021923887083538
A08,C3,2.8000000000000003,3.3000000000000003,3.0500000000000003,0.0049118568258081,0.0310275474226969,0.0261156905968887,0.0011840216848458,5.208340853658143e-05,-0.0011319382763092,1.007765651185958e-06,0.0021301386189452,0.002129130853294,0.0004146620679033,0.0010486498409858,0.0006339877730824,0.0003804822500459,0.0005629868104792,0.0001825045604333,0.0,-0.0021923887083538
A08,C3,2.9000000000000004,3.4000000000000004,3.1500000000000004,0.0137002639627606,0.030428880825637,0.0167286168628763,0.0018169268534808,9.793311305521704e-05,-0.0017189937404255,0.0212378345680362,0.0211032868135656,-0.0001345477544706,0.0038246066714752,0.0072081186009194,0.0033835119294442,0.0122981823660454,0.0091390067738941,-0.0031591755921513,0.0,-0.0021923887083538
A08,C3,3.0,3.5,3.25,0.0016626459718395,0.0069833849182118,0.0053207389463723,0.0001675355077407,0.0003442276170975,0.0001766921093568,0.0032009915699426,6.741543348862946e-05,-0.003133576136454,0.0013098321889586,0.0002415823002925,-0.0010682498886661,0.0004362367421228,3.607710265001099e-05,-0.0004001596394728,0.0,-0.0021923887083538
A08,C3,3.1,3.6,3.35,0.0053173958543316,0.0125452315026813,0.0072278356483496,0.0046174899447014,0.0072379418639589,0.0026204519192574,0.0006660490347764,0.0024852088529485,0.001819159818172,0.0006392855425473,0.0004524632214229,-0.0001868223211244,0.0028339070178398,0.0059182640930437,0.0030843570752038,0.0,-0.0021923887083538
A08,C3,3.2,3.7,3.45,0.0022599620463419,0.0109554841528509,0.0086955221065089,0.0001144091523352,0.0066961224066523,0.0065817132543171,0.0001466954396213,0.0036880634034758,0.0035413679638544,2.4811472285084772e-08,0.006200200851103,0.0062001760396307,0.000156031454288,0.0002669886914583,0.0001109572371702,0.0,-0.0021923887083538
A08,C3,3.3000000000000003,3.8,3.5500000000000003,0.0014162422629232,0.0215557135908539,0.0201394713279307,6.645734199632216e-11,0.0065964792549318,0.0065964791884745,0.0005037432470256,0.0171147049339451,0.0166109616869195,0.0001273841734043,0.012789177031006,0.0126617928576016,0.0001246453229132,0.0003204007642629,0.0001957554413496,0.0,-0.0021923887083538
A08,C3,3.4000000000000004,3.9,3.65,0.0207825773256873,0.0408452417839726,0.0200626644582853,0.0092548550525563,0.0121289141117479,0.0028740590591916,0.0005041110374682,0.0063389417600534,0.0058348307225851,0.0042860793523719,0.0100271310674118,0.0057410517150399,0.0020979322474434,0.0007622507399456,-0.0013356815074977,0.0,-0.0021923887083538
A08,C3,3.5,4.0,3.75,0.0280097291733601,0.0691136895185574,0.0411039603451972,0.0144744652919377,0.0185076032482858,0.004033137956348,0.0013181940812564,0.0048464563340005,0.0035282622527441,0.0076339404178176,0.0115109572756826,0.0038770168578649,0.0026672965670229,0.0024903696029853,-0.0001769269640375,0.0,-0.0021923887083538
A08,Cz,0.0,0.5,0.25,0.0002323499461834,0.0045467194398348,0.0043143694936513,4.469671811748414e-06,0.0008183623868304,0.0008138927150186,4.772046085307296e-05,0.0019586743154588,0.0019109538546057,8.147567291218898e-06,0.0001025480216969,9.44004544057058e-05,2.771032647391943e-05,0.001852566969313,0.0018248566428391,0.0,-0.0021923887083538
A08,Cz,0.1,0.6,0.35,0.0085691638507083,0.0012620748375588,-0.0073070890131494,0.0037360918039664,0.0005906343210342,-0.0031454574829321,0.01044243683677,0.0012147786576377,-0.0092276581791322,0.0084601876027915,0.0012362386705001,-0.0072239489322913,0.0004131445379157,4.583116267231798e-05,-0.0003673133752434,0.0,-0.0021923887083538
A08,Cz,0.2,0.7,0.4499999999999999,0.0170454164631038,0.0055965412948757,-0.0114488751682281,0.0142189630747528,0.0021765470248016,-0.0120424160499511,0.0042403650811405,0.0008910696271611,-0.0033492954539794,0.0116806698214929,0.0020505742490369,-0.0096300955724559,0.0009108245122043,8.024015733072492e-05,-0.0008305843548736,0.0,-0.0021923887083538
A08,Cz,0.3,0.8,0.55,0.0209796785477397,0.0059649734555672,-0.0150147050921724,0.0198990528587674,0.0032731803673292,-0.0166258724914382,0.0003979230069804,0.0025566829380767,0.0021587599310962,0.0045530432338077,0.0045033435401994,-4.969969360836112e-05,0.0089973791263517,1.754173969004971e-07,-0.0089972037089548,0.0,-0.0021923887083538
A08,Cz,0.4,0.9,0.65,0.0114977014067394,0.0062029665854935,-0.0052947348212459,0.0063768102260953,0.0014505277208688,-0.0049262825052264,0.0010014629273604,0.0073852603127988,0.0063837973854383,0.0043306869615338,0.0059772577421833,0.0016465707806495,0.0007180438950416,0.0010524587773316,0.00033441488229,0.0,-0.0021923887083538
A08,Cz,0.5,1.0,0.75,0.0326382551603646,0.0084518115408321,-0.0241864436195324,7.702030403158897e-05,0.0012257682080471,0.0011487479040156,0.0228081303087457,0.0069199377336004,-0.0158881925751453,0.0089037146384446,0.004641544149428,-0.0042621704890166,0.0069174162383549,0.0007264468257922,-0.0061909694125627,0.0,-0.0021923887083538
A08,Cz,0.6000000000000001,1.1,0.8500000000000001,0.0193569942118163,0.0012246739437205,-0.0181323202680957,0.0048986601579081,8.23186873619123e-06,-0.0048904282891719,0.0236853214867161,0.0023461368657972,-0.0213391846209189,0.0021583918923079,0.0007085054151289,-0.001449886477179,0.0162527075961982,0.0008799934721482,-0.0153727141240499,0.0,-0.0021923887083538
A08,Cz,0.7000000000000001,1.2000000000000002,0.9500000000000002,0.0228068348279518,0.0181849717807382,-0.0046218630472135,0.0036523016874726,0.0001892695200275,-0.0034630321674451,0.0338991534159296,0.007358006401759,-0.0265411470141706,0.003549084343334,0.001604022204892,-0.0019450621384419,0.0167741727869259,0.0030878563492806,-0.0136863164376452,0.0,-0.0021923887083538
