Subject,Band,Raw_Class_R2,Clean_Class_R2,Class_R2_Change,Raw_Absolute_Power,Clean_Absolute_Power,Absolute_Power_Change,Absolute_Power_Change_Percent,Raw_Relative_Power,Clean_Relative_Power,Relative_Power_Change,Relative_Power_Change_Percent,Delta_Accuracy,Delta_F1
A03,Beta,0.0018557413372315,0.0119356037793224,0.0100798624420908,24.333656723772386,9.713647763592569,-14.620008960179817,-60.08143012018834,0.3329903517765972,0.2166733666759802,-0.116316985100617,-34.93103763518468,-0.0036630036630036,-0.0015693192651327
A03,Gamma,0.0053959624530859,0.0165000504048817,0.0111040879517957,7.652467502675414,2.407401922121885,-5.245065580553529,-68.54084096038014,0.1043082855308796,0.0545913714369028,-0.0497169140939767,-47.66343712864352,-0.0036630036630036,-0.0015693192651327
A04,Theta,0.0256599044378645,0.0178100051429975,-0.007849899294867,11.698138598080552,9.95925088416334,-1.7388877139172134,-14.864653032940922,0.302168497599198,0.3061459601189156,0.0039774625197175,1.3163061508130192,-0.0263157894736841,-0.0274821218015374
A04,Alpha_Mu,0.0318040100061179,0.0333346179700995,0.0015306079639815,9.755860019910722,8.349463055360062,-1.4063969645506609,-14.415919884872752,0.2553097152405767,0.2594967445431563,0.0041870293025795,1.6399804052243645,-0.0263157894736841,-0.0274821218015374
A04,Beta,0.0047474044385707,0.0051659418027172,0.0004185373641465,12.589640744481445,10.381203550371517,-2.208437194109928,-17.54170145862166,0.3339383848738536,0.330333135589165,-0.0036052492846885,-1.0796151170373776,-0.0263157894736841,-0.0274821218015374
A04,Gamma,0.0097504600875583,0.0137622378166292,0.0040117777290709,1.9626708022225765,1.54168053930967,-0.4209902629129063,-21.44986629628192,0.051958989518776,0.0495351457774944,-0.0024238437412815,-4.664917011916931,-0.0263157894736841,-0.0274821218015374
A05,Theta,0.0274358541277556,0.0328337756128808,0.0053979214851251,11.286928498786567,9.080842869271184,-2.206085629515382,-19.54549131548546,0.2107593860837234,0.3047104643863765,0.0939510783026531,44.57741125955425,0.0217391304347825,0.0625057563718594
A05,Alpha_Mu,0.0147410626504362,0.0307922741341559,0.0160512114837196,5.613358948841239,3.597425440018524,-2.0159335088227155,-35.913140905390755,0.1059348034988045,0.1224898061796945,0.0165550026808899,15.62753895236783,0.0217391304347825,0.0625057563718594
A05,Beta,0.0058543791336594,0.0035767872573733,-0.0022775918762861,31.65513379800534,13.799654507556996,-17.855479290448343,-56.40626700359566,0.5891535451290525,0.4733273022453167,-0.1158262428837357,-19.65977186106285,0.0217391304347825,0.0625057563718594
A05,Gamma,0.0053348356749967,0.0083554662215265,0.0030206305465297,3.145542118537802,1.6318761468797247,-1.5136659716580774,-48.12098883488172,0.0574760059048073,0.0556112251020941,-0.0018647808027132,-3.244450920618432,0.0217391304347825,0.0625057563718594
A06,Theta,0.0333867956028838,0.0325146446624373,-0.0008721509404465,26.198206811725363,19.41509363811987,-6.783113173605493,-25.891517012414827,0.3643377794598803,0.3607606971687819,-0.0035770822910983,-0.9818038350020242,0.0,0.0024605276447511
A06,Alpha_Mu,0.0119931093875211,0.0095767126087384,-0.0024163967787826,22.91092622845132,18.66051747075873,-4.250408757692586,-18.551885311447293,0.329422091384584,0.3487742105428801,0.019352119158296,5.874566297893908,0.0,0.0024605276447511
A06,Beta,0.0039610197829753,0.0083539126640421,0.0043928928810668,13.222546547296536,9.525266842452409,-3.697279704844128,-27.961933744147554,0.2020728818622682,0.1906494360028444,-0.0114234458594238,-5.653131560329815,0.0,0.0024605276447511
A06,Gamma,0.003631892938376,0.0031001193395232,-0.0005317735988527,2.2226527127502957,1.5125288280194875,-0.7101238847308076,-31.949385554349835,0.0342259856572375,0.0309075656155981,-0.0033184200416394,-9.695615708112388,0.0,0.0024605276447511
A07,Theta,0.0234975005124502,0.0416389594837762,0.018141458971326,9.69200864574667,7.667514505027704,-2.024494140718966,-20.88828244707988,0.2325233278657675,0.2214724984554527,-0.0110508294103147,-4.752568059190296,0.0613718411552346,0.0659035397796197
A07,Alpha_Mu,0.0354088048603667,0.0523464675264134,0.0169376626660467,15.020000610857291,12.110193366709511,-2.909807244147782,-19.372883660500055,0.3475557277544428,0.3368752677470142,-0.0106804600074285,-3.0730208581038214,0.0613718411552346,0.0659035397796197
A07,Beta,0.0318459530233426,0.0253655324175219,-0.0064804206058207,13.584503160180128,11.89037500418142,-1.6941281559987085,-12.471035090666094,0.3315083663013856,0.348159038253447,0.0166506719520614,5.022700373396833,0.0613718411552346,0.0659035397796197
A07,Gamma,0.0104738196029505,0.0123333566445014,0.0018595370415508,1.0662443329707565,1.11603731483906,0.0497929818683038,4.669941056527941,0.0269399001031954,0.0338218611039037,0.0068819610007082,25.54560697829733,0.0613718411552346,0.0659035397796197
A08,Theta,0.0015756606504921,0.0089716703584208,0.0073960097079286,12.221081879309668,7.614038756233299,-4.6070431230763695,-37.697506395698966,0.1261876074555035,0.1508373421829125,0.024649734727409,19.53419612627256,0.0,-0.0021923887083538
A08,Alpha_Mu,0.0039840523038392,0.0070788948493952,0.0030948425455559,37.44261787155608,25.709567070594307,-11.733050800961774,-31.336085636990106,0.369334287804035,0.4726502393476733,0.1033159515436383,27.973560797165064,0.0,-0.0021923887083538
A08,Beta,0.009039604835678,0.0050734749857455,-0.0039661298499324,36.394352666636,14.212139322408008,-22.182213344228,-60.94960266888665,0.3739190693745855,0.2861215007889658,-0.0877975685856197,-23.480366682680646,0.0,-0.0021923887083538
A08,Gamma,0.0029955680085184,0.0035971116556507,0.0006015436471323,8.06029505601132,2.1002664259057555,-5.9600286301055645,-73.94305777504523,0.0829039408256708,0.0431975372892402,-0.0397064035364305,-47.8944705655484,0.0,-0.0021923887083538
A09,Theta,0.0378199617483859,0.066980168587656,0.0291602068392701,29.623369249198657,23.97705907981905,-5.6463101693796105,-19.060324036342852,0.2196063001432922,0.2143274183502733,-0.0052788817930188,-2.403793420122456,-0.0189393939393939,-0.0152709976238667
A09,Alpha_Mu,0.0232765252783935,0.0298419033625933,0.0065653780841998,80.6382468444342,69.18592559579469,-11.45232124863952,-14.202096023656274,0.5810799099178431,0.5955532723853606,0.0144733624675175,2.490769723834344,-0.0189393939393939,-0.0152709976238667
A09,Beta,0.0396287003005706,0.0341602569231601,-0.0054684433774104,16.912477210065838,13.2692775244044,-3.643199685661438,-21.54149058360952,0.1292972687456054,0.1216212825707644,-0.0076759861748409,-5.936696304036845,-0.0189393939393939,-0.0152709976238667
A09,Gamma,0.0117350470968462,0.0121549209464595,0.0004198738496132,1.9207905389466533,1.7141568836748644,-0.2066336552717889,-10.757740163854889,0.0148968316586066,0.0159018882324585,0.0010050565738518,6.746780771139503,-0.0189393939393939,-0.0152709976238667
