Subject,Best_Validation_Accuracy,Raw_Accuracy,Clean_Accuracy,Delta_Accuracy,Raw_F1,Clean_F1,Delta_F1,Raw_Within_Class_Distance,Clean_Within_Class_Distance,Delta_Within_Class_Distance,Raw_Between_Class_Distance,Clean_Between_Class_Distance,Delta_Between_Class_Distance,Raw_Separation_Ratio,Clean_Separation_Ratio,Delta_Separation_Ratio
A01,0.7272727272727273,0.6014234875444839,0.5800711743772242,-0.0213523131672597,0.5871321518757415,0.5671075156115142,-0.0200246362642273,13.527452594444846,12.952531125621864,-0.574921468822982,8.439618110656738,8.364205360412598,-0.0754127502441406,0.6238882045036723,0.6457583679430088,0.0218701634393364
A02,0.4444444444444444,0.2720848056537102,0.3074204946996466,0.0353356890459364,0.2203841395734227,0.3082543367699464,0.0878701971965237,13.428506205865435,8.725148893497858,-4.703357312367578,2.300321340560913,1.6130965948104858,-0.6872247457504272,0.1713013573733283,0.1848789762215514,0.013577618848223
A03,0.7407407407407407,0.6373626373626373,0.6336996336996337,-0.0036630036630036,0.5959076890510533,0.5816709441158058,-0.0142367449352475,13.680039213690566,13.466082618350075,-0.2139565953404911,8.24566650390625,8.393603324890137,0.1479368209838867,0.6027516716219817,0.6233144087094988,0.0205627370875171
A04,0.4716981132075472,0.3903508771929824,0.3771929824561403,-0.013157894736842,0.3918201333614867,0.377655222963068,-0.0141649103984187,14.36992721390306,13.57004752075463,-0.79987969314843,5.49335527420044,5.301029682159424,-0.1923255920410156,0.3822813569219445,0.3906419394664459,0.0083605825445013
A05,0.4339622641509434,0.3260869565217391,0.3731884057971014,0.0471014492753623,0.2939909890269603,0.3513327329906432,0.0573417439636829,14.66707488073819,13.147829898889514,-1.5192449818486755,3.159616470336914,2.93271803855896,-0.2268984317779541,0.2154223999010422,0.2230571935530335,0.0076347936519912
A06,0.5454545454545454,0.4976744186046511,0.5069767441860465,0.0093023255813953,0.4904331779331778,0.5020171787235255,0.0115840007903476,14.42987793767175,13.875453359027242,-0.5544245786445074,4.53399133682251,4.388641834259033,-0.1453495025634765,0.3142085717153381,0.3162881760114759,0.0020796042961377
A07,0.509090909090909,0.3862815884476534,0.4223826714801444,0.0361010830324909,0.3805006602465322,0.4167840069534985,0.0362833467069663,14.45261344152237,13.721056235826405,-0.7315572056959674,5.027318000793457,4.88840913772583,-0.1389088630676269,0.3478483681262773,0.3562706145728005,0.0084222464465232
A08,0.660377358490566,0.6863468634686347,0.6273062730627307,-0.059040590405904,0.6817753936563588,0.6299782549686507,-0.051797138687708,13.827370421912835,13.165430795662518,-0.6619396262503194,8.038081169128418,7.784847259521484,-0.2532339096069336,0.5813166874006731,0.591309724713777,0.0099930373131038
A09,0.875,0.6439393939393939,0.6287878787878788,-0.0151515151515151,0.6387300363458207,0.6281710521117301,-0.0105589842340906,13.73967749783487,12.986692421364062,-0.752985076470809,8.488503456115723,8.445690155029297,-0.0428133010864257,0.6178095124469523,0.6503341944970928,0.0325246820501405
