Metric,Value
Observed_Peak_Window_s,3.75
Observed_Peak_Delta_Beta_Percent,-42.7820725062571
Observed_Peak_Absolute_Delta_Beta_Percent,42.7820725062571
Permutation_p,0.0031993601279744
N_Permutations,5000.0
