Subject,Channel,Window_Start_s,Window_End_s,Window_Center_s,Raw_Beta_Power,Clean_Beta_Power,Delta_Beta_Power,Delta_Beta_Percent,Hand_Raw_Beta,Hand_Clean_Beta,Hand_Delta_Beta_Percent,NonHand_Raw_Beta,NonHand_Clean_Beta,NonHand_Delta_Beta_Percent,Delta_Accuracy,Delta_F1
A03,C3,3.0,3.5,3.25,23.641978950360333,9.338466451030941,-14.303512499329392,-60.500487414195035,22.3784588886033,8.013199851677195,-64.19235170944643,24.914789600806756,10.673477657732876,-57.160073078091486,-0.00366300366300365,-0.001569319265132707
A03,C3,3.1,3.6,3.35,22.58563569126904,9.080502189991291,-13.505133501277749,-59.79523306708806,21.163046019489542,7.579814793370037,-64.18372484570695,24.018685581223384,10.592224052764166,-55.90006781618124,-0.00366300366300365,-0.001569319265132707
A03,C3,3.2,3.7,3.45,22.232848746344782,8.920100709217431,-13.312748037127351,-59.87873254126307,20.608722251859387,7.4379262814193705,-63.90884310768807,23.868917347407283,10.41317347839636,-56.37349894494703,-0.00366300366300365,-0.001569319265132707
A03,C3,3.3000000000000003,3.8000000000000003,3.5500000000000003,20.953634276669863,8.401787527402897,-12.551846749266966,-59.902958043141986,19.740398068540156,7.303656500603925,-63.001473044033474,22.175791339271118,9.50799304704598,-57.12444754921431,-0.00366300366300365,-0.001569319265132707
A03,C3,3.4000000000000004,3.9000000000000004,3.6500000000000004,23.988079487583178,9.463852760947155,-14.524226726636023,-60.547684670438585,22.739269485496227,8.21831799481454,-63.85847839106518,25.246071916156062,10.71854587094839,-57.54370855574912,-0.00366300366300365,-0.001569319265132707
A03,C3,3.5,4.0,3.75,21.683336442154495,8.377974423689105,-13.30536201846539,-61.36215270173313,20.756559837592715,7.580374615224473,-63.47961957792509,22.61692758057335,9.181438936627742,-59.40457029842518,-0.00366300366300365,-0.001569319265132707
A03,Cz,0.0,0.5,0.25,22.477381527355437,9.120530162198527,-13.35685136515691,-59.42352025702525,22.152199626219502,8.913973020911607,-59.76032551475853,22.804954471882073,9.32860610599491,-59.09394988051021,-0.00366300366300365,-0.001569319265132707
A03,Cz,0.1,0.6,0.35,25.193192013781818,9.708882975751038,-15.48430903803078,-61.46227532247664,25.471603483668936,9.614632389191103,-62.25352520364294,24.912733400733764,9.803826581329794,-60.647326715899275,-0.00366300366300365,-0.001569319265132707
A03,Cz,0.2,0.7,0.44999999999999996,25.155779369825733,9.282798593332817,-15.872980776492916,-63.09874380410769,25.788240566466044,9.538339629596264,-63.012832903383384,24.51866772321012,9.025378578861549,-63.189767565071044,-0.00366300366300365,-0.001569319265132707
A03,Cz,0.30000000000000004,0.8,0.55,21.72632774032432,8.269159001255906,-13.457168739068413,-61.939453827218806,22.402146223912702,8.510053957709205,-62.01232742322998,21.045540003180136,8.0264927583581,-61.861312386637564,-0.00366300366300365,-0.001569319265132707
A03,Cz,0.4,0.9,0.65,22.06925042947164,8.745017393131942,-13.324233036339699,-60.374651504005314,22.2969499202761,8.827696966147073,-60.40849982750572,21.83987667770538,8.661729882079937,-60.33984069643571,-0.00366300366300365,-0.001569319265132707
A03,Cz,0.5,1.0,0.75,25.790897989886165,9.887374563031447,-15.903523426854719,-61.663317939108765,24.502466423901364,9.441456922925578,-61.4673202297882,27.08880331738557,10.336571009314563,-61.84190608862903,-0.00366300366300365,-0.001569319265132707
A03,Cz,0.6000000000000001,1.1,0.8500000000000001,26.2431233485532,9.75112583333682,-16.491997515216383,-62.84312006682542,24.722888365514013,9.438625653659585,-61.822318193105886,27.774536529997096,10.065923808452858,-63.7584454466722,-0.00366300366300365,-0.001569319265132707
A03,Cz,0.7000000000000001,1.2000000000000002,0.9500000000000002,23.055160312455286,8.55911991455804,-14.496040397897245,-62.87546996611394,22.291524581860145,8.307350883552914,-62.733141678819635,23.824411011657748,8.8127401884382,-63.0096199057095,-0.00366300366300365,-0.001569319265132707
A03,Cz,0.8,1.3,1.05,22.155470919302196,8.302502240552405,-13.852968678749791,-62.52617572069238,22.734394481907156,8.249982099996743,-63.71145003856438,21.572290565795726,8.355408558612153,-61.267865676442355,-0.00366300366300365,-0.001569319265132707
A03,Cz,0.9,1.4,1.15,24.109726740545426,9.170933983661854,-14.938792756883572,-61.96168425153049,25.99825203302649,9.676524114574763,-62.78009728391611,22.20731523267847,8.66162627825694,-60.99651764518028,-0.00366300366300365,-0.001569319265132707
A03,Cz,1.0,1.5,1.25,23.191286162714064,9.004467845741958,-14.186818316972106,-61.173055333951474,24.253796649359604,9.485672950083694,-60.88994606815855,22.120963098960836,8.519724468574179,-61.48574349832714,-0.00366300366300365,-0.001569319265132707
A03,Cz,1.1,1.6,1.35,20.496723800359327,7.8893266675582945,-12.607397132801033,-61.50932829850599,21.103831312211106,8.023666125459776,-61.98004994089808,19.88515226268511,7.75399941952518,-61.00608475563089,-0.00366300366300365,-0.001569319265132707
A03,Cz,1.2000000000000002,1.7000000000000002,1.4500000000000002,23.02015206658935,8.558838780648518,-14.461313285940832,-62.82023352456251,23.885322693591117,8.616558764705559,-63.92529891581685,22.14861989085963,8.500694384943998,-61.61975587268038,-0.00366300366300365,-0.001569319265132707
A03,Cz,1.3,1.8,1.55,22.345966933020634,8.231442487632394,-14.11452444538824,-63.16363255926601,24.25590880992047,8.719031223759853,-64.05399075299195,20.421981365849472,7.7402685402098825,-62.09834686680551,-0.00366300366300365,-0.001569319265132707
A03,Cz,1.4000000000000001,1.9000000000000001,1.6500000000000001,22.36260629017338,8.274836213492952,-14.08777007668043,-62.99699549274319,24.345442211906224,9.119120803112068,-62.542800727389,20.36519069254545,7.424343648950168,-63.543952222024615,-0.00366300366300365,-0.001569319265132707
A03,Cz,1.5,2.0,1.75,20.313460628708942,7.597985308262772,-12.71547532044617,-62.596302781001455,21.297509578174406,8.166071626060456,-61.657152466178445,19.322176025203294,7.0257218851871635,-63.63907524689242,-0.00366300366300365,-0.001569319265132707
A03,Cz,1.6,2.1,1.85,20.044182596383642,7.339235439828635,-12.704947156555008,-63.38471072822508,20.9343929483316,8.02729087881239,-61.655010018085385,19.14742658008313,6.646120769675881,-65.2897440714614,-0.00366300366300365,-0.001569319265132707
A03,Cz,1.7000000000000002,2.2,1.9500000000000002,19.40529317714427,7.278230381624784,-12.127062795519485,-62.493581956302776,19.04560981826389,7.608856126229758,-60.04929115510282,19.767621266604653,6.9451735653683,-64.86591142303271,-0.00366300366300365,-0.001569319265132707
A03,Cz,1.8,2.3,2.05,21.659039065491015,8.200405383246682,-13.458633682244333,-62.138646324747384,20.839229061355812,8.307866827448,-60.133521240216716,22.484877084362502,8.092153781367411,-64.01068259788157,-0.00366300366300365,-0.001569319265132707
A03,Cz,1.9000000000000001,2.4000000000000004,2.1500000000000004,20.822022545892555,8.027496287889273,-12.794526258003282,-61.447086755398736,21.543482433746785,7.969472284901147,-63.007502109234814,20.09525780592174,8.085946937958198,-59.76191489528737,-0.00366300366300365,-0.001569319265132707
A03,Cz,2.0,2.5,2.25,21.31790485826061,8.293171104183374,-13.024733754077237,-61.097625872132554,22.656628228313977,7.844860989629127,-65.37498470392251,19.969337934015673,8.744777616638755,-56.208975753057175,-0.00366300366300365,-0.001569319265132707
A03,Cz,2.1,2.6,2.35,23.394117487456672,8.377801964196507,-15.016315523260165,-64.18842485215153,24.324366389279643,8.081800642486943,-66.77487703832321,22.457028520179126,8.67597976621276,-61.36630561600428,-0.00366300366300365,-0.001569319265132707
A03,Cz,2.2,2.7,2.45,23.55390031477641,7.902405664134173,-15.651494650642237,-66.4496938573836,22.972345634373788,7.404031330045935,-67.76980701976207,24.13973113253493,8.404444515384824,-65.18418341429857,-0.00366300366300365,-0.001569319265132707
