Subject,Channel,Window_Start_s,Window_End_s,Window_Center_s,Raw_Four_Class_D,Clean_Four_Class_D,Delta_Four_Class_D,Raw_Hand_vs_NonHand_D,Clean_Hand_vs_NonHand_D,Delta_Hand_vs_NonHand_D,Raw_Left_vs_Right_D,Clean_Left_vs_Right_D,Delta_Left_vs_Right_D,Raw_Left_vs_Others_D,Clean_Left_vs_Others_D,Delta_Left_vs_Others_D,Raw_Right_vs_Others_D,Clean_Right_vs_Others_D,Delta_Right_vs_Others_D,Delta_Accuracy,Delta_F1
A01,C3,1.3,1.8,1.55,0.025014809709954098,0.008917579879099871,-0.016097229830854227,0.02427419220025291,0.006450823331368793,-0.017823368868884117,3.6860903220683226e-05,0.004197972006920768,0.004161111103700085,0.008715648013104146,7.013096178386535e-05,-0.00864551705132028,0.0072048740863212175,0.007130043197976111,-7.483088834510637e-05,-0.02491103202846978,-0.027914278507571
A01,C3,1.4000000000000001,1.9000000000000001,1.6500000000000001,0.025073069068084194,0.01453851493396259,-0.010534554134121604,0.02075477202618428,0.009319231011333824,-0.011435541014850458,0.0007999887614985895,0.008404339791952193,0.007604351030453604,0.004272756047369655,7.267734747247794e-07,-0.00427202927389493,0.009961054760851382,0.01229997136613321,0.002338916605281828,-0.02491103202846978,-0.027914278507571
A01,C3,1.5,2.0,1.75,0.011807483436965268,0.011907678362783765,0.00010019492581849615,0.006750068323267507,0.002770058644804833,-0.0039800096784626746,0.007003773383634501,0.016526398991386974,0.009522625607752473,1.1999360555813343e-05,0.0020896754943853296,0.002077676133829516,0.009725639716301597,0.011503447923566725,0.0017778082072651274,-0.02491103202846978,-0.027914278507571
A01,C3,1.6,2.1,1.85,0.02155669054078009,0.021233544311864257,-0.00032314622891583406,0.006104343957646035,0.002145964493917548,-0.003958379463728488,0.020907823944286485,0.02259397169132263,0.0016861477470361437,0.0019046408446017932,0.00383499964304888,0.001930358798447087,0.01824441481949961,0.013543923745743884,-0.004700491073755727,-0.02491103202846978,-0.027914278507571
A01,C3,1.7000000000000002,2.2,1.9500000000000002,0.02076090858807721,0.0261072366641301,0.0053463280760528906,0.0019265293707796231,0.0002479830995288163,-0.001678546271250807,0.019418917243454573,0.019832516815218866,0.00041359957176429277,0.0029765871008232262,0.007318447376437396,0.00434186027561417,0.011240055671839772,0.004568485703522582,-0.00667156996831719,-0.02491103202846978,-0.027914278507571
A01,C3,1.8,2.3,2.05,0.011567331458527006,0.030741069609017697,0.019173738150490692,0.00010159157409663598,0.008831292043158983,0.008729700469062346,0.00948572515249243,0.014649056788852395,0.005163331636359965,0.003880936039951192,0.0141230438734225,0.010242107833471308,0.002589245774964069,0.00010823659254718691,-0.002481009182416882,-0.02491103202846978,-0.027914278507571
A01,C3,1.9000000000000001,2.4000000000000004,2.1500000000000004,0.006088820993784588,0.004833849281690935,-0.0012549717120936528,0.0016447666325195983,0.0006616505334960804,-0.000983116099023518,0.004093385059771016,0.0036782108217228615,-0.00041517423804815446,0.0002495128760233437,0.002659037026737444,0.0024095241507141,0.003948745139688766,0.0004848386559948215,-0.0034639064836939444,-0.02491103202846978,-0.027914278507571
A01,C3,2.0,2.5,2.25,0.011056472188096973,0.0028048202089919526,-0.008251651979105021,0.006864124946114445,0.0009938693458858858,-0.005870255600228559,0.0063136265431685745,0.002891471235362002,-0.0034221553078065724,3.3130258300478675e-07,0.00020932564260227912,0.00020899434001927434,0.009083002639687645,0.0026039618232028515,-0.006479040816484793,-0.02491103202846978,-0.027914278507571
A01,C3,2.1,2.6,2.35,0.0064412163416598745,0.004089254624921307,-0.0023519617167385674,0.00422113667140518,0.0001969535136111206,-0.00402418315779406,0.004271157124046584,0.007432192831109478,0.003161035707062894,3.220127654176102e-07,0.0016098484155112538,0.001609526402745836,0.0057363153154617805,0.0032028015337696903,-0.0025335137816920902,-0.02491103202846978,-0.027914278507571
A01,C3,2.2,2.7,2.45,0.004155018138238608,0.0038181939980665696,-0.00033682414017203836,0.0025448474687363672,0.00012837934150585842,-0.002416468127230509,0.00039045656872308936,0.0008095611001954163,0.0004191045314723269,0.001720566548365805,0.0005472677236924081,-0.001173298824673397,0.00027581739889304645,0.00010817156637730105,-0.0001676458325157454,-0.02491103202846978,-0.027914278507571
A01,C3,2.3000000000000003,2.8000000000000003,2.5500000000000003,0.0179332255440225,0.01164440642865235,-0.006288819115370152,0.004976345921253609,0.0008563695782252397,-0.00411997634302837,0.004098974112813004,0.00036837926992893235,-0.0037305948428840714,0.006830671002877971,0.000860896544130642,-0.005969774458747329,1.9765568337661877e-06,1.8917355553769974e-05,1.6940798720003785e-05,-0.02491103202846978,-0.027914278507571
A01,C3,2.4000000000000004,2.9000000000000004,2.6500000000000004,0.006973501563778492,0.01476432347333976,0.007790821909561269,0.0008987475814992871,0.005818300600774212,0.004919553019274925,0.004327595509599983,0.0017261276088039318,-0.002601467900796051,0.0003955810864787519,0.00045760194026508625,6.202085378633436e-05,0.002992451665321454,0.0044337137884845465,0.0014412621231630926,-0.02491103202846978,-0.027914278507571
A01,C3,2.5,3.0,2.75,0.03297995560064952,0.04593807008479248,0.012958114484142962,0.027850728505188025,0.04209817149572763,0.014247442990539604,0.006748733360676638,0.007411149011130724,0.000662415650454086,0.020153362673394477,0.02663622358287093,0.0064828609094764525,0.002414779474666182,0.004998360567593102,0.0025835810929269202,-0.02491103202846978,-0.027914278507571
A01,C3,2.6,3.1,2.85,0.0342934021523705,0.0529190802068631,0.018625678054492605,0.021615628080780085,0.04770722158133052,0.026091593500550434,0.004670946190054757,0.007849099716209885,0.0031781535261551277,0.015340615135272103,0.030214172285599725,0.014873557150327623,0.001998602532954684,0.005600551021962435,0.003601948489007751,-0.02491103202846978,-0.027914278507571
A01,C3,2.7,3.2,2.95,0.025658483231438302,0.05161607338830056,0.025957590156862255,0.016655584404337002,0.04706332714131705,0.030407742736980048,0.0005224294729563131,0.003512773610679014,0.002990344137722701,0.007359510655692893,0.023034324912012048,0.015674814256319156,0.0038704796887668157,0.008979060523848559,0.005108580835081743,-0.02491103202846978,-0.027914278507571
A01,C3,2.8000000000000003,3.3000000000000003,3.0500000000000003,0.02084757782480542,0.04603874105144452,0.025191163226639102,0.014973449190672018,0.04413086427628827,0.02915741508561625,0.0019164139964166606,0.0034526128701951064,0.0015361988737784458,0.0024704140972318565,0.008663307899757779,0.006192893802525922,0.008265136644713181,0.02134271267991681,0.013077576035203629,-0.02491103202846978,-0.027914278507571
A01,C3,2.9000000000000004,3.4000000000000004,3.1500000000000004,0.014095674184052038,0.025430212331252238,0.0113345381472002,0.0033812344472605067,0.014233918560766154,0.010852684113505647,0.012854249374488966,0.02187341178937454,0.009019162414885575,0.0012846843271863803,0.0002527148286543667,-0.0010319694985320136,0.010743595010583454,0.023945967635344314,0.01320237262476086,-0.02491103202846978,-0.027914278507571
A01,C3,3.0,3.5,3.25,0.011714197679513576,0.012423055075441577,0.0007088573959280007,0.00015784589194162398,0.0031217466511224245,0.0029639007591808005,0.014370241219050985,0.0174995183125887,0.0031292770935377155,0.007039769186148626,0.0020591752380323463,-0.004980593948116279,0.00485110664443958,0.012256713459938527,0.007405606815498947,-0.02491103202846978,-0.027914278507571
A01,C3,3.1,3.6,3.35,0.00010972886676443631,0.010429373983103693,0.010319645116339256,7.76682562481535e-05,0.0072379412427804,0.007160272986532247,3.467063971430802e-05,0.0053947508211860465,0.005360080181471738,7.719774877673837e-05,7.933171050482299e-05,2.1339617280846223e-06,1.8511181140149497e-06,0.007993491615492048,0.007991640497378032,-0.02491103202846978,-0.027914278507571
A01,C3,3.2,3.7,3.45,0.001427520684894667,0.013399901323542532,0.011972380638647865,0.00012823397164558105,0.009323538992191084,0.009195305020545502,0.0012018048865720832,0.00566442925229783,0.004462624365725747,0.0007881007160294237,0.00015801337598427142,-0.0006300873400451523,0.0002281899399334283,0.009793811107124828,0.0095656211671914,-0.02491103202846978,-0.027914278507571
A01,C3,3.3000000000000003,3.8000000000000003,3.5500000000000003,0.0034365884674352506,0.009022856064158282,0.005586267596723031,0.0015077294521822283,0.00050089642970504,-0.0010068330224771882,0.0029891096439841535,0.014408418205690422,0.011419308561706268,0.0033972096887633437,0.003787420496127961,0.0003902108073646172,0.00018516366550123505,0.007730146782591497,0.007544983117090262,-0.02491103202846978,-0.027914278507571
A01,C3,3.4000000000000004,3.9000000000000004,3.6500000000000004,0.00766327735761824,0.004772100323683965,-0.0028911770339342755,0.0006789255334648126,0.0010164465462759403,0.0003375210128111277,0.008639437808378165,0.007732820655898927,-0.0009066171524792378,0.004504108195084318,0.0009328520797546517,-0.0035712561153296665,0.0013832306399124941,0.004578670424756834,0.0031954397848443397,-0.02491103202846978,-0.027914278507571
A01,C3,3.5,4.0,3.75,0.002214484339342916,0.0038397924184015594,0.0016253080790586435,4.2209986404739444e-07,0.003242200380696535,0.0032417782808324873,0.0041873915626519966,0.00011714510932650949,-0.004070246453325487,0.0014967687000972838,0.0007203890227011476,-0.0007763796773961363,0.0014530227910244963,0.0015048440575500454,5.18212665255491e-05,-0.02491103202846978,-0.027914278507571
A01,Cz,0.0,0.5,0.25,0.005279182343268088,0.010619624378201251,0.005340442034933163,0.0007418861363361201,0.0021791370652222584,0.0014372509288861383,1.1622031356800543e-05,0.0004696085365520232,0.00045798650519522264,0.0003095980261300924,0.00020977711167297726,-9.982091445711515e-05,0.00019050302967610707,0.001551402043301704,0.0013608990136255968,-0.02491103202846978,-0.027914278507571
A01,Cz,0.1,0.6,0.35,0.02708597920672993,0.034574783052854594,0.007488803846124662,0.020382268452461053,0.03119955133880402,0.010817282886342965,0.012514668413441921,0.005936253606046915,-0.006578414807395006,0.00036567591135004684,0.0032682026339491393,0.0029025267225990924,0.021229616076008363,0.021098016258585938,-0.0001315998174224245,-0.02491103202846978,-0.027914278507571
A01,Cz,0.2,0.7,0.44999999999999996,0.02438545440220507,0.016822660355475055,-0.007562794046730013,0.017720068704367854,0.01347792352326367,-0.004242145181104185,0.010482745035188732,0.006704712243706677,-0.003778032791482055,0.00018806764278500013,0.00042082943380664865,0.00023276179102164852,0.019634954327177705,0.012867202089371442,-0.006767752237806263,-0.02491103202846978,-0.027914278507571
A01,Cz,0.30000000000000004,0.8,0.55,0.005615638004993871,0.0018485611205090347,-0.0037670768844848363,0.004872970244875792,0.0009685159961790264,-0.0039044542486967658,0.0005085442385716983,0.00045205744868924186,-5.648678988245644e-05,0.0029079307016831074,0.0008962104740005108,-0.0020117202276825966,0.0006976434950229744,3.476065897053837e-05,-0.000662882836052436,-0.02491103202846978,-0.027914278507571
A01,Cz,0.4,0.9,0.65,0.005030208903050661,0.011080881196858456,0.006050672293807795,0.0009259821230080481,0.0018889297278154957,0.0009629476048074476,0.00014765823393263523,0.00022144639067533275,7.378815674269752e-05,0.00011563846797249774,0.0002865769252218462,0.00017093845724934847,0.0005937162533027844,0.0011028732272110975,0.000509156973908313,-0.02491103202846978,-0.027914278507571
A01,Cz,0.5,1.0,0.75,0.0015795322206701074,0.00273903801635378,0.0011595057956836725,0.0014004358615737603,0.002049272077753375,0.0006488362161796146,0.00032048656235699754,0.0005541103687558295,0.00023362380639883196,0.00013856107813152216,0.00018270745264652402,4.414637451500186e-05,0.0009873443853074964,0.0014999955824005684,0.0005126511970930719,-0.02491103202846978,-0.027914278507571
A01,Cz,0.6000000000000001,1.1,0.8500000000000001,0.006735354503547053,0.0036633241039468133,-0.0030720303996002395,0.00099949195360372,8.2493011001317e-06,-0.0009912426525035883,0.0007016681167306224,0.00019379466315019124,-0.0005078734535804311,0.0010726210929157983,3.2546228441035975e-05,-0.0010400748644747624,1.3267428132945364e-05,8.19491937670064e-05,6.868176563406104e-05,-0.02491103202846978,-0.027914278507571
A01,Cz,0.7000000000000001,1.2000000000000002,0.9500000000000002,0.0026542751336401226,0.00169345019247819,-0.0009608249411619326,0.0025277704923660493,0.0010691595830739137,-0.0014586109092921357,8.881430018658335e-07,0.0008861922196055245,0.0008853040766036586,0.000879103990476652,8.087992184371703e-06,-0.0008710159982922803,0.000800026868415366,0.0012211435347998314,0.00042111666638446543,-0.02491103202846978,-0.027914278507571
A01,Cz,0.8,1.3,1.05,0.014429792519951723,0.009847839582056228,-0.004581952937895494,0.011849465568624382,0.0074358386808664,-0.004413626887757982,0.0011072317488695384,1.2211452246138139e-05,-0.0010950202966234003,0.0017445735180503525,0.002701106034274957,0.0009565325162246045,0.006966443416434917,0.0022302685833255507,-0.004736174833109366,-0.02491103202846978,-0.027914278507571
A01,Cz,0.9,1.4,1.15,0.01901025772049134,0.018770666322501562,-0.00023959139798977735,0.006515183777865296,0.0016326736343891806,-0.004882510143476116,0.008312225749211649,0.001920355627189973,-0.006391870122021676,6.226526755178394e-05,3.4505330636694466e-06,-5.881473448811449e-05,0.010293634563302819,0.002361768637045393,-0.007931865926257425,-0.02491103202846978,-0.027914278507571
A01,Cz,1.0,1.5,1.25,0.011228837497546081,0.014636505388195024,0.003407667890648943,2.31307542719029e-05,0.0008805508835589854,0.0008574201292870826,0.006135325465978816,0.004039977544354987,-0.0020953479216238293,0.002162695873435847,0.0027280658648818775,0.0005653699914460303,0.001693244001742643,0.0003283065153786793,-0.0013649374863639635,-0.02491103202846978,-0.027914278507571
A01,Cz,1.1,1.6,1.35,0.0017773684917169557,0.00605644831000177,0.004279079818284814,0.00016029892643043298,6.549610069713277e-05,-9.480282573330021e-05,0.0005425137305071371,0.004986410589089275,0.004443896858582138,0.0004670677352313772,0.001438270049621342,0.0009712023143899648,5.0032003113399124e-05,0.0022548851014211942,0.002204853098307795,-0.02491103202846978,-0.027914278507571
A01,Cz,1.2000000000000002,1.7000000000000002,1.4500000000000002,0.008730616679994222,0.0029295892024724895,-0.0058010274775217325,0.0076765351306115155,0.0024691111791720977,-0.005207423951439418,0.00016448213719222056,0.00010462792180980613,-5.985421538241443e-05,0.0034169315644894302,0.0011983807586989682,-0.002218550805790462,0.0017901612228348304,0.0005116504303886848,-0.0012785107924461457,-0.02491103202846978,-0.027914278507571
A01,Cz,1.3,1.8,1.55,0.02780686959286112,0.017837689365523553,-0.009969180227337567,0.021226617832684223,0.00990317874946287,-0.011323439083221353,0.00010497520376599442,0.008406358296177452,0.008301383092411458,0.006073807377339294,5.941028973341642e-05,-0.006014397087605878,0.0079130784822368,0.011523921520372507,0.003610843038135707,-0.02491103202846978,-0.027914278507571
A01,Cz,1.4000000000000001,1.9000000000000001,1.6500000000000001,0.03388317388223873,0.023138941552900087,-0.010744232329338643,0.023377841137154937,0.015737564004554217,-0.0076402771326007195,7.0282149065736424e-06,0.0065466132599045586,0.006539585044997985,0.00744391328807841,0.0004708482152621594,-0.006973065072816251,0.007869791024589342,0.015134958669696457,0.007265167645107115,-0.02491103202846978,-0.027914278507571
A01,Cz,1.5,2.0,1.75,0.011092708978986395,0.00803554013453421,-0.003057168844452186,0.007853165682049842,0.00512673127194231,-0.002726434410107533,0.0011588847594162651,0.004886828630494758,0.0037279438710784932,0.000933563370854366,4.707522203888421e-06,-0.0009288558486504776,0.005118917533902377,0.007233562819795965,0.0021146452858935884,-0.02491103202846978,-0.027914278507571
A01,Cz,1.6,2.1,1.85,0.01147161724069327,0.009212838498181344,-0.0022587787425119264,0.0030180182970130443,0.0016482396840531693,-0.001369778612959875,0.014421468133519246,0.008384671510987766,-0.00603679662253148,0.0015419528374526184,0.0010477720529317028,-0.0004941807845209156,0.010688627290168774,0.006344572589228206,-0.004344054700940568,-0.02491103202846978,-0.027914278507571
A01,Cz,1.7000000000000002,2.2,1.9500000000000002,0.014922969072264751,0.010148851709224544,-0.004774117363040207,0.0016077013582812374,1.3474564575114696e-05,-0.0015942267937061228,0.02566433764613314,0.013206315637936387,-0.012458022008196751,0.003831151020346362,0.0035853031404951955,-0.0002458478798511663,0.01188735108731591,0.004151212243929054,-0.007736138843386857,-0.02491103202846978,-0.027914278507571
A01,Cz,1.8,2.3,2.05,0.0041764090438118785,0.01213007006776579,0.00795366102395391,2.223244807354099e-06,0.00455400059080079,0.004551777345993436,0.007314012182456877,0.006024822964387088,-0.0012891892180697884,0.0022969805376709864,0.006278185830464065,0.003981205292793079,0.002155225831318536,2.3184050991337076e-06,-0.002152907426219402,-0.02491103202846978,-0.027914278507571
A01,Cz,1.9000000000000001,2.4000000000000004,2.1500000000000004,0.0011156437881883945,0.0022944409883242475,0.001178797200135853,0.000412665945807735,0.0010471985435014368,0.0006345325976937018,0.0012666456980188357,0.0016515780891119434,0.0003849323910931077,9.636299939485489e-05,0.001967495483666506,0.001871132484271651,0.001112935001231668,5.085526568344057e-05,-0.0010620797355482274,-0.02491103202846978,-0.027914278507571
A01,Cz,2.0,2.5,2.25,0.010411058359393977,0.005694715037350647,-0.00471634332204333,0.008642594898052216,0.003505095997228028,-0.005137498900824188,0.002003158685460845,0.0018932406050601329,-0.000109918080400712,0.0006516583788390423,2.0207998905128123e-05,-0.0006314503799339142,0.006665720095367485,0.004088040221773653,-0.002577679873593832,-0.02491103202846978,-0.027914278507571
A01,Cz,2.1,2.6,2.35,0.014130170278109356,0.010771411129925083,-0.0033587591481842732,0.011345691925487475,0.007479490944167504,-0.003866200981319971,0.0024546371103272577,0.0058566698376226614,0.0034020327272954037,0.0010247121689680523,1.5796711707157444e-05,-0.001008915457260895,0.008221351244512372,0.009226841060178613,0.0010054898156662412,-0.02491103202846978,-0.027914278507571
A01,Cz,2.2,2.7,2.45,0.008583338027166928,0.009360245935786706,0.0007769079086197787,0.006660153724668078,0.0014229025493220488,-0.005237251175346029,0.0008256172161242183,0.006669556096221894,0.005843938880097676,0.000850581173905867,0.0007797890356809823,-7.079213822488474e-05,0.004209383532576279,0.0051563466084304215,0.0009469630758541427,-0.02491103202846978,-0.027914278507571
A01,Cz,2.3000000000000003,2.8000000000000003,2.5500000000000003,0.01976577757108881,0.01901088568343745,-0.0007548918876513593,0.00537192903583903,0.001026759604688394,-0.0043451694311506354,4.462502698475023e-05,0.0033641538379200536,0.0033195288109353033,0.0014633759026781404,0.00026798935944477575,-0.0011953865432333646,0.0021296106141081733,0.0028672988999895697,0.0007376882858813965,-0.02491103202846978,-0.027914278507571
A01,Cz,2.4000000000000004,2.9000000000000004,2.6500000000000004,0.004769668168146137,0.011221873077433312,0.006452204909287175,0.0003613896983279032,0.0030346712883361627,0.0026732815900082597,0.0002105041168660993,0.0028396735001449866,0.0026291693832788876,0.0003601643776760806,0.0036529000091141866,0.003292735631438106,8.461633457161765e-06,8.847711260983963e-06,3.860778038221984e-07,-0.02491103202846978,-0.027914278507571
A01,Cz,2.5,3.0,2.75,0.020136496237830714,0.01833162909813002,-0.0018048671397006937,0.014971816406648082,0.01441459045399119,-0.0005572259526568923,0.0040517834353987845,0.008516859352971654,0.004465075917572869,0.011095703115405853,0.014107466489547638,0.003011763374141784,0.0012375217342597913,0.0003728317767199344,-0.000864689957539857,-0.02491103202846978,-0.027914278507571
A01,Cz,2.6,3.1,2.85,0.029766024328508976,0.031605973805606494,0.0018399494770975182,0.010033326868460965,0.016066035976289104,0.0060327091078281395,0.0008508403263720927,0.005891899797306513,0.0050410594709344204,0.005497968003062508,0.01341714530500158,0.00791917730193907,0.0016778923285800558,0.0008866541829062208,-0.000791238145673835,-0.02491103202846978,-0.027914278507571
A01,Cz,2.7,3.2,2.95,0.012523342511236709,0.020540109255535555,0.008016766744298846,0.0014320420901338972,0.011616411473869288,0.010184369383735391,3.5017129796085576e-06,0.0032039586194549463,0.003200456906475338,0.00043271940384673614,0.009082720179615545,0.00865000077576881,0.0005210817345400043,0.000816391208729727,0.00029530947418972275,-0.02491103202846978,-0.027914278507571
A01,Cz,2.8000000000000003,3.3000000000000003,3.0500000000000003,0.00851327709266327,0.01742086702561055,0.00890758993294728,0.0024867392948654415,0.01574475645864657,0.01325801716378113,0.00015344794272348543,6.935960746372557e-05,-8.408833525975985e-05,0.00048775809320117164,0.00462194349499769,0.004134185401796518,0.0012543122696675106,0.00577631824910456,0.00452200597943705,-0.02491103202846978,-0.027914278507571
A01,Cz,2.9000000000000004,3.4000000000000004,3.1500000000000004,0.0140469121022065,0.01609169599522136,0.0020447838930148596,0.002145017418498999,0.008913405169751568,0.0067683877512525695,0.006101876908800793,0.0104150851587547,0.004313208249953906,0.0004628387616849351,7.661959920304811e-05,-0.000386219162481887,0.005671329672439846,0.013989007808782622,0.008317678136342776,-0.02491103202846978,-0.027914278507571
A01,Cz,3.0,3.5,3.25,0.013896495083646635,0.009136536391470095,-0.00475995869217654,0.00017056358566899953,0.001808136940614755,0.0016375733549457555,0.013682488497892041,0.011437491931595493,-0.0022449965662965487,0.006570750692407396,0.0019308184318238607,-0.004639932260583536,0.004385745388052094,0.008766229039017862,0.004380483650965768,-0.02491103202846978,-0.027914278507571
A01,Cz,3.1,3.6,3.35,0.003167032623017291,0.004511866381266978,0.0013448337582496867,0.0008690139404395977,0.0028264079569869024,0.0019573940165473046,3.2176533975776425e-06,0.0030929076563879824,0.0030896900029904048,0.0003304506930548948,6.639497410399909e-06,-0.00032381119564449493,0.0002498205732008982,0.00410812197421804,0.0038583014010171415,-0.02491103202846978,-0.027914278507571
A01,Cz,3.2,3.7,3.45,0.0012673727991712204,0.005581780874285433,0.004314408075114212,7.007928594306781e-05,0.004461739003376996,0.004391659717433928,0.0015938595797039636,0.002213388600515003,0.0006195290208110393,0.00038759879106455713,0.0001415312527311792,-0.00024606753833337797,0.0008683077352413183,0.004255680478781302,0.003387372743539984,-0.02491103202846978,-0.027914278507571
A01,Cz,3.3000000000000003,3.8000000000000003,3.5500000000000003,0.0031745244735341565,0.004198416953575444,0.0010238924800412877,0.0022496270644435713,0.00017906927526328053,-0.0020705577891802908,0.0014913166464694475,0.006480788404640716,0.0049894717581712685,0.0027076625959777914,0.0017701941271085044,-0.000937468468869287,6.55567345693076e-06,0.0033408737886823072,0.0033343181152253763,-0.02491103202846978,-0.027914278507571
A01,Cz,3.4000000000000004,3.9000000000000004,3.6500000000000004,0.012084756312914651,0.003052268288817188,-0.009032488024097464,0.002009894931138615,3.573218949443943e-06,-0.002006321712189171,0.008294871369536145,0.004382247118519771,-0.003912624251016374,0.006352596787358503,0.0017766512378814584,-0.004575945549477045,0.0007874344014913292,0.0016127534656192911,0.000825319064127962,-0.02491103202846978,-0.027914278507571
